Status,Sample File,Sample Name,Comments,Analysis Method,Panel,Size Standard,Run Name,REF,SQI,SFNF,SQ,UD1,UD2,UD3,Plate,Lane, Well,Marker,Allele 1,Allele 2,Allele 3,Allele 4,Allele 5,Allele 6,Size 1,Size 2,Size 3,Size 4,Size 5,Size 6
FALSE,Box3-E5-PR_30-10_J17.fsa,Box3-E5-PR_30-10,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,741_,B02,069_,Apple2019_Box5-6_Plate1-2_PM2r,71,J17,GD147,145,145,,,,,145.13,145.13,,,,
FALSE,Box2-C8-RA_25-16_J18.fsa,Box2-C8-RA_25-16,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,645_,B01,069_,Apple2019_Box5-6_Plate1-2_PM2r,71,J18,GD147,131,135,,,,,130.65,134.58,,,,
FALSE,Box3-E6-PR_30-12_J19.fsa,Box3-E6-PR_30-12,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,749_,B02,077_,Apple2019_Box5-6_Plate1-2_PM2r,72,J19,GD147,145,145,,,,,145.13,145.13,,,,
FALSE,Box2-C9-KL_19-2_J20.fsa,Box2-C9-KL_19-2,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,653_,B01,077_,Apple2019_Box5-6_Plate1-2_PM2r,72,J20,GD147,156,156,,,,,155.61,155.61,,,,
FALSE,Box3-E7-PR_30-14_J21.fsa,Box3-E7-PR_30-14,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,757_,B02,085_,Apple2019_Box5-6_Plate1-2_PM2r,87,J21,GD147,145,160,,,,,145.07,159.65,,,,
FALSE,Box2-D1-KN_12-26_J22.fsa,Box2-D1-KN_12-26,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,661_,B01,085_,Apple2019_Box5-6_Plate1-2_PM2r,87,J22,GD147,145,156,,,,,145.18,155.65,,,,
FALSE,Box3-E8-KL_28-9_J23.fsa,Box3-E8-KL_28-9,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,765_,B02,093_,Apple2019_Box5-6_Plate1-2_PM2r,88,J23,GD147,139,145,,,,,138.64,145.12,,,,
FALSE,Box2-D2-RA_01-6_J24.fsa,Box2-D2-RA_01-6,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,669_,B01,093_,Apple2019_Box5-6_Plate1-2_PM2r,88,J24,GD147,139,156,,,,,138.73,155.6,,,,
FALSE,PI_588817-05_McR_K03.fsa,PI_588817-05_McR,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,398_,A01,014_,Apple2019_Box5-6_Plate1-2_PM2r,6,K03,GD147,139,145,,,,,138.63,145.13,,,,
FALSE,PI_588953-14_BD_K08.fsa,PI_588953-14_BD,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,510_,A02,030_,Apple2019_Box5-6_Plate1-2_PM2r,22,K08,GD147,139,147,,,,,138.63,147.3,,,,
FALSE,PI_589323_07_Paradiso_K15.fsa,PI_589323_07_Paradiso,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,446_,A01,062_,Apple2019_Box5-6_Plate1-2_PM2r,54,K15,GD147,145,147,,,,,145.19,147.4,,,,
FALSE,Box3-E9-RA_25-17_L01.fsa,Box3-E9-RA_25-17,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,678_,B02,006_,Apple2019_Box5-6_Plate1-2_PM2r,5,L01,GD147,139,145,,,,,138.73,145.12,,,,
FALSE,Box2-D3-KNK_05-9_L02.fsa,Box2-D3-KNK_05-9,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,582_,B01,006_,Apple2019_Box5-6_Plate1-2_PM2r,5,L02,GD147,139,158,,,,,138.73,157.38,,,,
FALSE,Box3-F1-RA_25-12_L03.fsa,Box3-F1-RA_25-12,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,686_,B02,014_,Apple2019_Box5-6_Plate1-2_PM2r,6,L03,GD147,139,145,,,,,138.73,145.18,,,,
FALSE,Box2-D4-PR_09-1_L04.fsa,Box2-D4-PR_09-1,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,590_,B01,014_,Apple2019_Box5-6_Plate1-2_PM2r,6,L04,GD147,135,158,,,,,134.63,157.53,,,,
FALSE,Box3-F2-KN_12-24_L05.fsa,Box3-F2-KN_12-24,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,694_,B02,022_,Apple2019_Box5-6_Plate1-2_PM2r,21,L05,GD147,155,155,,,,,154.93,154.93,,,,
FALSE,Box2-D5-PR_09-3_L06.fsa,Box2-D5-PR_09-3,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,598_,B01,022_,Apple2019_Box5-6_Plate1-2_PM2r,21,L06,GD147,145,145,,,,,145.03,145.03,,,,
FALSE,Box3-F3-PR_23-4_L07.fsa,Box3-F3-PR_23-4,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,702_,B02,030_,Apple2019_Box5-6_Plate1-2_PM2r,22,L07,GD147,139,145,,,,,138.72,145.13,,,,
FALSE,Box2-D6-RA_25-20_L08.fsa,Box2-D6-RA_25-20,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,606_,B01,030_,Apple2019_Box5-6_Plate1-2_PM2r,22,L08,GD147,139,145,,,,,138.72,145.13,,,,
FALSE,Box3-F4-KN_12-04_L09.fsa,Box3-F4-KN_12-04,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,710_,B02,038_,Apple2019_Box5-6_Plate1-2_PM2r,37,L09,GD147,135,139,145,158,,,134.61,138.63,145.03,157.48,,
FALSE,Box2-D7-RA_11-6_L10.fsa,Box2-D7-RA_11-6,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,614_,B01,038_,Apple2019_Box5-6_Plate1-2_PM2r,37,L10,GD147,145,158,,,,,145.07,157.5,,,,
FALSE,Box3-F5-PR_23-9_L11.fsa,Box3-F5-PR_23-9,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,718_,B02,046_,Apple2019_Box5-6_Plate1-2_PM2r,38,L11,GD147,156,156,,,,,155.57,155.57,,,,
FALSE,Box2-D8-PR_23-5_L12.fsa,Box2-D8-PR_23-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,622_,B01,046_,Apple2019_Box5-6_Plate1-2_PM2r,38,L12,GD147,139,139,,,,,138.72,138.72,,,,
FALSE,Box3-F6-KN_19-17_L13.fsa,Box3-F6-KN_19-17,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,726_,B02,054_,Apple2019_Box5-6_Plate1-2_PM2r,53,L13,GD147,139,141,,,,,138.63,140.84,,,,
FALSE,Box2-D9-RA_01-7_L14.fsa,Box2-D9-RA_01-7,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,630_,B01,054_,Apple2019_Box5-6_Plate1-2_PM2r,53,L14,GD147,145,145,,,,,145.09,145.09,,,,
FALSE,Box3-F7-RA_11-7_L15.fsa,Box3-F7-RA_11-7,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,734_,B02,062_,Apple2019_Box5-6_Plate1-2_PM2r,54,L15,GD147,145,158,,,,,145.09,157.57,,,,
FALSE,Box2-E1-KL_28-8_L16.fsa,Box2-E1-KL_28-8,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,638_,B01,062_,Apple2019_Box5-6_Plate1-2_PM2r,54,L16,GD147,139,145,,,,,138.63,145.09,,,,
FALSE,Box3-F8-KN_12-03_L17.fsa,Box3-F8-KN_12-03,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,742_,B02,070_,Apple2019_Box5-6_Plate1-2_PM2r,69,L17,GD147,139,145,,,,,138.63,145.13,,,,
FALSE,Box2-E2-KN_12-32_L18.fsa,Box2-E2-KN_12-32,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,646_,B01,070_,Apple2019_Box5-6_Plate1-2_PM2r,69,L18,GD147,145,147,,,,,145.13,147.33,,,,
FALSE,Box3-F9-KN_12-2_L19.fsa,Box3-F9-KN_12-2,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,750_,B02,078_,Apple2019_Box5-6_Plate1-2_PM2r,70,L19,GD147,145,156,,,,,145.13,155.61,,,,
FALSE,Box2-E3-RA_11-5_L20.fsa,Box2-E3-RA_11-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,654_,B01,078_,Apple2019_Box5-6_Plate1-2_PM2r,70,L20,GD147,139,139,,,,,138.72,138.72,,,,
FALSE,Box3-G1-KL_12-4_L21.fsa,Box3-G1-KL_12-4,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,758_,B02,086_,Apple2019_Box5-6_Plate1-2_PM2r,85,L21,GD147,139,158,,,,,138.64,157.59,,,,
FALSE,Box2-E4-RA_25-13_L22.fsa,Box2-E4-RA_25-13,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,662_,B01,086_,Apple2019_Box5-6_Plate1-2_PM2r,85,L22,GD147,131,135,,,,,130.59,134.55,,,,
FALSE,Box3-G2-RA_25-1_L23.fsa,Box3-G2-RA_25-1,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,766_,B02,094_,Apple2019_Box5-6_Plate1-2_PM2r,86,L23,GD147,131,135,,,,,130.7,134.61,,,,
FALSE,Box2-E5-PR_23-8_L24.fsa,Box2-E5-PR_23-8,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,670_,B01,094_,Apple2019_Box5-6_Plate1-2_PM2r,86,L24,GD147,139,145,,,,,138.64,145.12,,,,
FALSE,PI_588953-14_BD_M03.fsa,PI_588953-14_BD,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,399_,A01,015_,Apple2019_Box5-6_Plate1-2_PM2r,4,M03,GD147,139,147,,,,,138.73,147.35,,,,
FALSE,UWY_16_Yell_Trans_M08.fsa,UWY_16_Yell_Trans,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,511_,A02,031_,Apple2019_Box5-6_Plate1-2_PM2r,20,M08,GD147,139,145,,,,,138.63,145.13,,,,
FALSE,PI_589907_06_TranscendentCrab_M15.fsa,PI_589907_06_TranscendentCrab,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,447_,A01,063_,Apple2019_Box5-6_Plate1-2_PM2r,52,M15,GD147,145,145,,,,,145.03,145.03,,,,
FALSE,Box3-G3-KN_12-35_N01.fsa,Box3-G3-KN_12-35,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,679_,B02,007_,Apple2019_Box5-6_Plate1-2_PM2r,3,N01,GD147,139,145,,,,,138.64,145.12,,,,
FALSE,Box2-E6-KNK_05-5_N02.fsa,Box2-E6-KNK_05-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,583_,B01,007_,Apple2019_Box5-6_Plate1-2_PM2r,3,N02,GD147,145,156,,,,,145.12,155.65,,,,
FALSE,Box3-G4-RA_18-11_N03.fsa,Box3-G4-RA_18-11,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,687_,B02,015_,Apple2019_Box5-6_Plate1-2_PM2r,4,N03,GD147,145,145,,,,,145.11,145.11,,,,
FALSE,Box2-E7-KN_12-10_N04.fsa,Box2-E7-KN_12-10,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,591_,B01,015_,Apple2019_Box5-6_Plate1-2_PM2r,4,N04,GD147,139,139,,,,,138.73,138.73,,,,
FALSE,Box3-G5-KNK_05-7_N05.fsa,Box3-G5-KNK_05-7,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,695_,B02,023_,Apple2019_Box5-6_Plate1-2_PM2r,19,N05,GD147,145,158,,,,,145.07,157.5,,,,
FALSE,Box2-E8-KL_12-5_N06.fsa,Box2-E8-KL_12-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,599_,B01,023_,Apple2019_Box5-6_Plate1-2_PM2r,19,N06,GD147,145,145,,,,,145.07,145.07,,,,
FALSE,Box3-G6-KN_19-02_N07.fsa,Box3-G6-KN_19-02,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,703_,B02,031_,Apple2019_Box5-6_Plate1-2_PM2r,20,N07,GD147,145,158,,,,,145.13,157.69,,,,
FALSE,Box2-E9-PR_16-8_N08.fsa,Box2-E9-PR_16-8,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,607_,B01,031_,Apple2019_Box5-6_Plate1-2_PM2r,20,N08,GD147,145,145,,,,,145.17,145.17,,,,
FALSE,Box3-G7-KN_19-16_N09.fsa,Box3-G7-KN_19-16,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,711_,B02,039_,Apple2019_Box5-6_Plate1-2_PM2r,35,N09,GD147,143,145,,,,,142.97,145.09,,,,
FALSE,Box2-F1-RA_25-19_N10.fsa,Box2-F1-RA_25-19,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,615_,B01,039_,Apple2019_Box5-6_Plate1-2_PM2r,35,N10,GD147,145,158,,,,,145.13,157.66,,,,
FALSE,Box3-G8-RA_18-4_N11.fsa,Box3-G8-RA_18-4,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,719_,B02,047_,Apple2019_Box5-6_Plate1-2_PM2r,36,N11,GD147,145,156,,,,,145.19,155.62,,,,
FALSE,Box2-F2-PR_09-2_N12.fsa,Box2-F2-PR_09-2,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,623_,B01,047_,Apple2019_Box5-6_Plate1-2_PM2r,36,N12,GD147,145,156,,,,,145.09,155.57,,,,
FALSE,PI_590184-17_GD_N13.fsa,PI_590184-17_GD,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,727_,B02,055_,Apple2019_Box5-6_Plate1-2_PM2r,51,N13,GD147,145,145,,,,,145.13,145.13,,,,
FALSE,Box2-F3-KN_12-25_N14.fsa,Box2-F3-KN_12-25,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,631_,B01,055_,Apple2019_Box5-6_Plate1-2_PM2r,51,N14,GD147,145,156,,,,,145.13,155.61,,,,
FALSE,PI_590185-12_Jon_N15.fsa,PI_590185-12_Jon,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,735_,B02,063_,Apple2019_Box5-6_Plate1-2_PM2r,52,N15,GD147,139,156,,,,,138.72,155.57,,,,
FALSE,Box2-F4-RA_25-18_N16.fsa,Box2-F4-RA_25-18,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,639_,B01,063_,Apple2019_Box5-6_Plate1-2_PM2r,52,N16,GD147,131,139,,,,,130.67,138.72,,,,
FALSE,PI_247021-04_Coxs_N17.fsa,PI_247021-04_Coxs,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,743_,B02,071_,Apple2019_Box5-6_Plate1-2_PM2r,67,N17,GD147,147,158,,,,,147.32,157.57,,,,
FALSE,Box2-F5-PR_16-6_N18.fsa,Box2-F5-PR_16-6,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,647_,B01,071_,Apple2019_Box5-6_Plate1-2_PM2r,67,N18,GD147,139,147,,,,,138.72,147.32,,,,
FALSE,PI_588850-11_RBL_N19.fsa,PI_588850-11_RBL,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,751_,B02,079_,Apple2019_Box5-6_Plate1-2_PM2r,68,N19,GD147,139,150,,,,,138.63,149.51,,,,
FALSE,Box2-F6-KNK_05-10_N20.fsa,Box2-F6-KNK_05-10,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,655_,B01,079_,Apple2019_Box5-6_Plate1-2_PM2r,68,N20,GD147,,,,,,,,,,,,
FALSE,PI_588817-05_McR_N21.fsa,PI_588817-05_McR,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,759_,B02,087_,Apple2019_Box5-6_Plate1-2_PM2r,83,N21,GD147,139,145,,,,,138.73,145.17,,,,
FALSE,Box2-F7-PR_16-1_N22.fsa,Box2-F7-PR_16-1,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,663_,B01,087_,Apple2019_Box5-6_Plate1-2_PM2r,83,N22,GD147,145,145,,,,,145.17,145.17,,,,
FALSE,PI_588953-14_BD_N23.fsa,PI_588953-14_BD,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,767_,B02,095_,Apple2019_Box5-6_Plate1-2_PM2r,84,N23,GD147,139,147,,,,,138.73,147.37,,,,
FALSE,Box2-F8-KN_12-5_N24.fsa,Box2-F8-KN_12-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,671_,B01,095_,Apple2019_Box5-6_Plate1-2_PM2r,84,N24,GD147,139,141,,,,,138.64,140.79,,,,
FALSE,UWY_18_Wealthy_O08.fsa,UWY_18_Wealthy,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,512_,A02,032_,Apple2019_Box5-6_Plate1-2_PM2r,18,O08,GD147,156,156,,,,,155.61,155.61,,,,
FALSE,PI_588880_12_GrannySmith_O15.fsa,PI_588880_12_GrannySmith,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,448_,A01,064_,Apple2019_Box5-6_Plate1-2_PM2r,50,O15,GD147,,,,,,,,,,,,
FALSE,Box3-G9-KNK_05-12_P01.fsa,Box3-G9-KNK_05-12,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,680_,B02,008_,Apple2019_Box5-6_Plate1-2_PM2r,1,P01,GD147,139,145,149,,,,138.64,145.16,148.65,,,
FALSE,Box2-F9-RA_11-1_P02.fsa,Box2-F9-RA_11-1,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,584_,B01,008_,Apple2019_Box5-6_Plate1-2_PM2r,1,P02,GD147,145,158,,,,,145.16,157.66,,,,
FALSE,Box3-H1-RA_18-5_P03.fsa,Box3-H1-RA_18-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,688_,B02,016_,Apple2019_Box5-6_Plate1-2_PM2r,2,P03,GD147,143,145,,,,,143.05,145.12,,,,
FALSE,Box2-G1-KN_19-35_P04.fsa,Box2-G1-KN_19-35,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,592_,B01,016_,Apple2019_Box5-6_Plate1-2_PM2r,2,P04,GD147,139,156,,,,,138.73,155.65,,,,
FALSE,Box3-H2-PR_30-3_P05.fsa,Box3-H2-PR_30-3,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,696_,B02,024_,Apple2019_Box5-6_Plate1-2_PM2r,17,P05,GD147,131,135,,,,,130.62,134.66,,,,
FALSE,Box2-G2-PR_30-9_P06.fsa,Box2-G2-PR_30-9,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,600_,B01,024_,Apple2019_Box5-6_Plate1-2_PM2r,17,P06,GD147,145,160,,,,,145.08,159.65,,,,
FALSE,Box3-H3-PR_30-16_P07.fsa,Box3-H3-PR_30-16,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,704_,B02,032_,Apple2019_Box5-6_Plate1-2_PM2r,18,P07,GD147,145,145,,,,,145.17,145.17,,,,
FALSE,Box2-G3-PR_16-5_P08.fsa,Box2-G3-PR_16-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,608_,B01,032_,Apple2019_Box5-6_Plate1-2_PM2r,18,P08,GD147,139,145,,,,,138.64,145.07,,,,
FALSE,Box3-H4-KL_28-11_P09.fsa,Box3-H4-KL_28-11,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,712_,B02,040_,Apple2019_Box5-6_Plate1-2_PM2r,33,P09,GD147,139,147,,,,,138.73,147.35,,,,
FALSE,Box2-G4-KN_19-07_P10.fsa,Box2-G4-KN_19-07,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,616_,B01,040_,Apple2019_Box5-6_Plate1-2_PM2r,33,P10,GD147,139,156,,,,,138.73,155.65,,,,
FALSE,Box3-H5-RA_25-22_P11.fsa,Box3-H5-RA_25-22,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,720_,B02,048_,Apple2019_Box5-6_Plate1-2_PM2r,34,P11,GD147,156,160,,,,,155.61,159.65,,,,
